source,target,weight
SyrianArabRepublic,Hungary,1757.773
SyrianArabRepublic,India,37642.485
SyrianArabRepublic,Indonesia,5170.478
SyrianArabRepublic,IranIslamicRepublic,266718.02
SyrianArabRepublic,Iraq,39250.894
SyrianArabRepublic,Ireland,462.79
SyrianArabRepublic,Italy,12643.581
SyrianArabRepublic,Jordan,75554.996
SyrianArabRepublic,Kenya,246.682
SyrianArabRepublic,KoreaRepublicof,259.944
SyrianArabRepublic,Kuwait,24041.094
SyrianArabRepublic,Kyrgyzstan,372.266
SyrianArabRepublic,Lebanon,91725.955
SyrianArabRepublic,Libya,4285.386
SyrianArabRepublic,Lithuania,140.353
SyrianArabRepublic,Madagascar,82.232
SyrianArabRepublic,Malaysia,7276.291
SyrianArabRepublic,Malta,25.897
SyrianArabRepublic,Mauritania,48.374
SyrianArabRepublic,Mexico,263.925
SyrianArabRepublic,Morocco,35824.986
SyrianArabRepublic,Netherlands,25068.248
SyrianArabRepublic,NewZealand,8218.471
SyrianArabRepublic,Nigeria,1746.212
SyrianArabRepublic,Oman,2909.305
SyrianArabRepublic,Pakistan,1167.464
SyrianArabRepublic,Philippines,112.5
SyrianArabRepublic,Poland,2929.929
SyrianArabRepublic,Portugal,1113.438
SyrianArabRepublic,Qatar,128.88
SyrianArabRepublic,RepublicofMoldova,3413.959
SyrianArabRepublic,Romania,26364.219
SyrianArabRepublic,RussianFederation,31208.202
SyrianArabRepublic,SaudiArabia,314790.64
SyrianArabRepublic,Senegal,26.496
SyrianArabRepublic,Singapore,4404.324
SyrianArabRepublic,Slovakia,76.003
SyrianArabRepublic,Spain,6575.582
SyrianArabRepublic,SriLanka,47656.823
SyrianArabRepublic,Sudan,8205.153
SyrianArabRepublic,Sweden,3289.26
SyrianArabRepublic,Switzerland,773.499
SyrianArabRepublic,Thailand,26471.415
SyrianArabRepublic,TFYRofMacedonia,55.477
SyrianArabRepublic,Tunisia,3069.276
SyrianArabRepublic,Turkey,465668.07
SyrianArabRepublic,Uganda,1210.284
SyrianArabRepublic,Ukraine,51905.953
SyrianArabRepublic,UnitedArabEmirates,187112.02
SyrianArabRepublic,UnitedKingdom,918.822
SyrianArabRepublic,TanzaniaUnitedRepublic,0.002
SyrianArabRepublic,UnitedStates,76.591
SyrianArabRepublic,Yemen,1886.708
TFYRofMacedonia,Afghanistan,0.017
TFYRofMacedonia,Albania,3671.886
TFYRofMacedonia,Argentina,6336.369
TFYRofMacedonia,Austria,27542.827
TFYRofMacedonia,Azerbaijan,0.079
TFYRofMacedonia,Belarus,4
TFYRofMacedonia,Belgium,3271.121
TFYRofMacedonia,Bolivia,100.81
TFYRofMacedonia,BosniaandHerzegovina,27528.195
TFYRofMacedonia,Brazil,16535.629
TFYRofMacedonia,Bulgaria,21436.571
TFYRofMacedonia,Cameroon,77.842
TFYRofMacedonia,Canada,3260.802
TFYRofMacedonia,Chad,11.308
TFYRofMacedonia,China,2193.506
TFYRofMacedonia,ChinaTaiwanProvince,24.167
TFYRofMacedonia,Colombia,0.027
TFYRofMacedonia,Comoros,0.73
TFYRofMacedonia,Croatia,36236.928
TFYRofMacedonia,Cuba,103.093
TFYRofMacedonia,CzechRepublic,3411.818
TFYRofMacedonia,Denmark,2400.569
TFYRofMacedonia,DominicanRepublic,0.319
TFYRofMacedonia,Egypt,148.652
TFYRofMacedonia,Estonia,73.043
TFYRofMacedonia,Ethiopia,8.403
TFYRofMacedonia,FalklandIslands,124.211
TFYRofMacedonia,Finland,114.21
TFYRofMacedonia,France,3855.825
TFYRofMacedonia,Germany,35917.494
TFYRofMacedonia,Ghana,1356.718
TFYRofMacedonia,Greece,53548.899
TFYRofMacedonia,Guatemala,8.904
TFYRofMacedonia,Hungary,7019.82
TFYRofMacedonia,Iceland,195.933
TFYRofMacedonia,India,216.751
TFYRofMacedonia,Indonesia,61.534
TFYRofMacedonia,IranIslamicRepublic,3678.555
TFYRofMacedonia,Ireland,377.559
TFYRofMacedonia,Israel,296.967
TFYRofMacedonia,Italy,19891.184
TFYRofMacedonia,Japan,2.801
TFYRofMacedonia,Jordan,0.106
TFYRofMacedonia,Kyrgyzstan,1731.891
TFYRofMacedonia,Latvia,160.954
TFYRofMacedonia,Lebanon,1.512
TFYRofMacedonia,Lithuania,378.228
TFYRofMacedonia,Luxembourg,180.206
TFYRofMacedonia,Madagascar,31.214
TFYRofMacedonia,Malawi,28.08
TFYRofMacedonia,Mali,0.006
TFYRofMacedonia,Mauritania,9.616
TFYRofMacedonia,Mauritius,79.326
TFYRofMacedonia,Mexico,152.092
TFYRofMacedonia,Montenegro,1083.907
TFYRofMacedonia,Morocco,100.769
TFYRofMacedonia,Netherlands,9206.738
TFYRofMacedonia,Nigeria,19.558
TFYRofMacedonia,Norway,70.685
TFYRofMacedonia,Oman,0
TFYRofMacedonia,Panama,566.124
TFYRofMacedonia,Poland,25459.733
TFYRofMacedonia,Portugal,27.244
TFYRofMacedonia,RepublicofMoldova,872.63
TFYRofMacedonia,Romania,3415.967
TFYRofMacedonia,RussianFederation,100.539
TFYRofMacedonia,SaudiArabia,30.566
TFYRofMacedonia,Senegal,0.398
TFYRofMacedonia,Serbia,132084.67
TFYRofMacedonia,Seychelles,0.275
TFYRofMacedonia,Singapore,25.134
TFYRofMacedonia,Slovakia,1759.717
TFYRofMacedonia,Slovenia,25391.472
TFYRofMacedonia,Spain,17267.631
TFYRofMacedonia,SriLanka,877.888
TFYRofMacedonia,Suriname,0.181
TFYRofMacedonia,Sweden,694.498
TFYRofMacedonia,Switzerland,560.756
TFYRofMacedonia,SyrianArabRepublic,11.131
TFYRofMacedonia,Thailand,2866.772
TFYRofMacedonia,Tunisia,571.791
TFYRofMacedonia,Turkey,24664.823
TFYRofMacedonia,Uganda,328.271
TFYRofMacedonia,Ukraine,192.289
TFYRofMacedonia,UnitedArabEmirates,21.423
TFYRofMacedonia,UnitedKingdom,1580.071
TFYRofMacedonia,TanzaniaUnitedRepublic,197.79
TFYRofMacedonia,UnitedStates,2626.243
TFYRofMacedonia,Uruguay,28.514
Tajikistan,Algeria,0.028
Tajikistan,Austria,1706.179
Tajikistan,Azerbaijan,125.993
Tajikistan,Belarus,3493.4
Tajikistan,Belgium,94.399
Tajikistan,Brazil,2712.691
Tajikistan,Bulgaria,9.009
Tajikistan,Canada,11035.228
Tajikistan,China,16277.634
Tajikistan,CzechRepublic,214.832
Tajikistan,Denmark,99.9
Tajikistan,Ecuador,402.926
Tajikistan,Finland,307.15
Tajikistan,France,1649.191
Tajikistan,Georgia,106.619
Tajikistan,Germany,1472.132
Tajikistan,Hungary,1073.094
Tajikistan,India,10077.462
Tajikistan,IranIslamicRepublic,83405.942
Tajikistan,Israel,31.014
Tajikistan,Italy,587.948
Tajikistan,Japan,4189.559
Tajikistan,Kazakhstan,153252.11
Tajikistan,KoreaRepublicof,432.812
Tajikistan,Kyrgyzstan,2804.083
Tajikistan,Latvia,487.619
Tajikistan,Lithuania,2273.116
Tajikistan,Malaysia,1.016
Tajikistan,Netherlands,175.378
Tajikistan,Pakistan,2459.562
Tajikistan,Poland,1489.498
Tajikistan,RepublicofMoldova,0.409
Tajikistan,Romania,8.374
Tajikistan,RussianFederation,93092.528
Tajikistan,Singapore,47.296
Tajikistan,Slovenia,1177.757
Tajikistan,Spain,109.656
Tajikistan,SriLanka,194.525
Tajikistan,Switzerland,41.935
Tajikistan,SyrianArabRepublic,0.336
Tajikistan,Thailand,15.786
Tajikistan,Turkey,15957.425
Tajikistan,Ukraine,11563.776
Tajikistan,UnitedArabEmirates,21028.667
Tajikistan,UnitedStates,3832.469
Tajikistan,Uruguay,124.008
Thailand,Algeria,1685.905
Thailand,Angola,0.042
Thailand,Argentina,252934.29
Thailand,Armenia,0.088
Thailand,Australia,463706.14
Thailand,Austria,2750.408
Thailand,Azerbaijan,67.231
Thailand,Bahrain,2696.827
Thailand,Bangladesh,3569.233
Thailand,Barbados,8.372
Thailand,Belgium,67220.375
Thailand,Belize,1193.485
Thailand,Benin,243.396
Thailand,Bermuda,0
Thailand,Bolivia,508.631
Thailand,Botswana,0.028
Thailand,Brazil,561201.15
Thailand,BritishVirginIslands,6.388
Thailand,BruneiDarussalam,1051.473
Thailand,Bulgaria,4794.306
Thailand,Burundi,1.771
Thailand,Cambodia,145978.81
Thailand,Cameroon,1897.817
Thailand,Canada,133793.46
Thailand,Chile,81510.391
Thailand,China,3431858.1
Thailand,ChinaHongKongSAR,143104.16
Thailand,ChinaMacaoSAR,5.102
Thailand,ChinaTaiwanProvince,208446.92
Thailand,Colombia,614.303
Thailand,Congo,32.111
Thailand,CookIslands,819.799
Thailand,CostaRica,95.657
Thailand,CotedIvoire,0.423
Thailand,Cuba,330.323
Thailand,Cyprus,186.773
Thailand,CzechRepublic,9775.732
Thailand,DemRepoftheCongo,0.188
Thailand,Denmark,41578.013
Thailand,Djibouti,5.069
Thailand,DominicanRepublic,51.384
Thailand,Ecuador,3883.082
Thailand,Egypt,262.94
Thailand,ElSalvador,12.56
Thailand,Estonia,1607.354
Thailand,Ethiopia,36.431
Thailand,FaeroeIslands,989.172
Thailand,FalklandIslands,555.074
Thailand,Fiji,8653.306
Thailand,Finland,7146.929
Thailand,France,253442
Thailand,FrenchPolynesia,41.074
Thailand,Germany,114612.9
Thailand,Ghana,20692.976
Thailand,Greece,18436.271
Thailand,Guam,3.091
Thailand,Guatemala,135.078
Thailand,Guinea,27.533
Thailand,Guyana,626.466
Thailand,Honduras,142.614
Thailand,Hungary,1743.175
Thailand,Iceland,5555.078
Thailand,India,529304.83
Thailand,Indonesia,434875.66
Thailand,IranIslamicRepublic,8646.777
Thailand,Iraq,0.02
Thailand,Ireland,36979.293
Thailand,Israel,16005.256
Thailand,Italy,65298.49
Thailand,Jamaica,35.728
Thailand,Japan,223267.09
Thailand,Jordan,155.427
Thailand,Kazakhstan,0.084
Thailand,Kenya,122.333
Thailand,Kiribati,6417.172
Thailand,KoreaDemPeoples,91.878
Thailand,KoreaRepublicof,188825.57
Thailand,Kuwait,285.705
Thailand,LaoPeoplesDemRep,39447.908
Thailand,Latvia,5660.06
Thailand,Lebanon,13.595
Thailand,Liberia,0.016
Thailand,Libya,0.061
Thailand,Lithuania,682.853
Thailand,Luxembourg,0.7
Thailand,Madagascar,134.848
Thailand,Malawi,64.962
Thailand,Malaysia,411140.13
Thailand,Maldives,42473.684
Thailand,Mali,197.271
Thailand,Malta,0.574
Thailand,MarshallIslands,4350.028
Thailand,Mauritania,659.387
Thailand,Mauritius,10868.691
Thailand,Mexico,2268.868
Thailand,Mongolia,2.161
Thailand,Morocco,18292.134
Thailand,Mozambique,1589.346
Thailand,Myanmar,39660.003
Thailand,Namibia,619.052
Thailand,Nepal,1345.915
Thailand,Netherlands,200833.66
Thailand,NewCaledonia,0.632
Thailand,NewZealand,383381.09
Thailand,Nicaragua,393.316
Thailand,Niger,1522.644
Thailand,Nigeria,957.825
Thailand,Norway,80623.245
Thailand,Oman,4858.224
Thailand,Pakistan,64025.393
Thailand,Palau,1.165
Thailand,Panama,1592.043
Thailand,PapuaNewGuinea,65407.227
Thailand,Paraguay,9979.74
Thailand,Peru,52210.613
Thailand,Philippines,53090.449
Thailand,Poland,13189.097
Thailand,Portugal,1465.825
Thailand,Qatar,55.974
Thailand,RepublicofMoldova,2275.976
Thailand,Romania,10567.157
Thailand,RussianFederation,3910.408
Thailand,Rwanda,29.705
Thailand,SaintLucia,0.709
Thailand,Samoa,69.523
Thailand,SaudiArabia,1728.948
Thailand,Senegal,1837.747
Thailand,Serbia,633.833
Thailand,Seychelles,4154.675
Thailand,SierraLeone,18.864
Thailand,Singapore,419944.97
Thailand,Slovakia,363.61
Thailand,Slovenia,3393.907
Thailand,SolomonIslands,7302.272
Thailand,Somalia,22.07
Thailand,SouthAfrica,13495.672
Thailand,Spain,48701.464
Thailand,SriLanka,10423.276
Thailand,Sudan,0.68
Thailand,Suriname,83.16
Thailand,Swaziland,25.296
Thailand,Sweden,4078.75
Thailand,Switzerland,17352.307
Thailand,SyrianArabRepublic,1.84
Thailand,TimorLeste,0
Thailand,Tokelau,0.007
Thailand,Tonga,1.288
Thailand,TrinidadandTobago,0.044
Thailand,Tunisia,2225.648
Thailand,Turkey,17274.573
Thailand,Turkmenistan,33.953
Thailand,Uganda,821.439
Thailand,Ukraine,133063.87
Thailand,UnitedArabEmirates,70703.402
Thailand,UnitedKingdom,161494.07
Thailand,TanzaniaUnitedRepublic,1636.557
Thailand,UnitedStates,1074582.9
Thailand,Uruguay,1144.145
Thailand,Uzbekistan,2.389
Thailand,Vanuatu,4992.701
Thailand,Venezuela,0.262
Thailand,VietNam,482464.69
Thailand,Yemen,819.865
Thailand,Zambia,1.612
TimorLeste,Australia,976.794
TimorLeste,Belgium,12.217
TimorLeste,Brazil,5476.769
TimorLeste,Canada,18.47
TimorLeste,China,4793.173
TimorLeste,Cyprus,17.286
TimorLeste,Denmark,31.233
TimorLeste,Fiji,112.014
TimorLeste,France,84.247
TimorLeste,Germany,461.474
TimorLeste,India,110.683
TimorLeste,Indonesia,37010.543
TimorLeste,KoreaRepublicof,57.726
TimorLeste,Malaysia,3357.276
TimorLeste,Netherlands,1232.048
TimorLeste,NewZealand,1093.17
TimorLeste,Pakistan,971.885
TimorLeste,Philippines,189.633
TimorLeste,Portugal,1317.322
TimorLeste,Senegal,125.023
TimorLeste,Singapore,7664.219
TimorLeste,SouthAfrica,32.75
TimorLeste,SriLanka,1.838
TimorLeste,Thailand,20870.998
TimorLeste,Turkey,19.888
TimorLeste,UnitedStates,867.547
Togo,Algeria,6005.29
Togo,AmericanSamoa,43.657
Togo,Argentina,212.155
Togo,Australia,162.767
Togo,Austria,0.107
Togo,Belgium,9462.077
Togo,Benin,2433.988
Togo,Brazil,61891.942
Togo,Bulgaria,31.073
Togo,BurkinaFaso,1920.712
Togo,Cambodia,32.852
Togo,Cameroon,5.982
Togo,Canada,7832.36
Togo,Chile,69.45
Togo,China,121385.86
Togo,Colombia,7.563
Togo,CotedIvoire,7432.199
Togo,CzechRepublic,293.909
Togo,Denmark,242.807
Togo,Egypt,1379.972
Togo,Ethiopia,11.912
Togo,France,47931.946
Togo,Gabon,1.692
Togo,Germany,5598.15
Togo,Ghana,7944.745
Togo,Greece,84.277
Togo,Guatemala,6912.889
Togo,Guinea,301.713
Togo,Hungary,116.81
Togo,India,31696.697
Togo,Indonesia,5008.781
Togo,IranIslamicRepublic,3.128
Togo,Ireland,13918.469
Togo,Israel,16.981
Togo,Italy,7148.548
Togo,Japan,915.858
Togo,Kenya,90.159
Togo,KoreaDemPeoples,20.442
Togo,KoreaRepublicof,5469.596
Togo,Kuwait,0.255
Togo,Latvia,452.7
Togo,Lebanon,998.493
Togo,Liberia,3.134
Togo,Libya,0.59
Togo,Lithuania,103.339
Togo,Malaysia,15814.007
Togo,Mali,25.602
Togo,Malta,6.672
Togo,Mauritania,4442.635
Togo,Morocco,11503.07
Togo,Namibia,181.725
Togo,Netherlands,29354.912
Togo,NewZealand,838.665
Togo,Nicaragua,442.971
Togo,Niger,205.623
Togo,Nigeria,663.877
Togo,Norway,110.765
Togo,Pakistan,9445.269
Togo,Peru,160.642
Togo,Poland,4932.453
Togo,Portugal,275.449
Togo,Qatar,21.093
Togo,RussianFederation,26.051
Togo,SaudiArabia,82.165
Togo,Senegal,4580.461
Togo,Serbia,113.797
Togo,SierraLeone,3.298
Togo,Singapore,480.765
Togo,SouthAfrica,1794.847
Togo,Spain,8976.26
Togo,SriLanka,2299.11
Togo,Sweden,248.222
Togo,Switzerland,290.192
Togo,SyrianArabRepublic,0.827
Togo,Thailand,75142.776
Togo,TrinidadandTobago,0.125
Togo,Tunisia,741.824
Togo,Turkey,27158.444
Togo,Uganda,11.382
Togo,Ukraine,186.611
Togo,UnitedArabEmirates,780.669
Togo,UnitedKingdom,1295.574
Togo,TanzaniaUnitedRepublic,1.158
Togo,UnitedStates,15521.428
Togo,Uruguay,266.522
Tokelau,Austria,139.629
Tokelau,Namibia,0.009
Tokelau,Peru,42.981
Tokelau,RussianFederation,12.984
Tokelau,Samoa,261.451
Tokelau,Singapore,3.296
Tokelau,Thailand,0.004
Tokelau,TanzaniaUnitedRepublic,2.398
Tokelau,UnitedStates,39.733
Tonga,AmericanSamoa,215.061
Tonga,Australia,3507.773
Tonga,Belgium,8.315
Tonga,Brazil,673.556
Tonga,Canada,511.758
Tonga,Chile,577.025
Tonga,China,2940.515
Tonga,ChinaTaiwanProvince,1799.416
Tonga,Cyprus,11.231
Tonga,Ethiopia,1.947
Tonga,Fiji,13539.142
Tonga,Germany,117.178
Tonga,India,479.496
Tonga,Indonesia,1924.42
Tonga,Italy,20.069
Tonga,KoreaRepublicof,5.239
Tonga,Malaysia,318.513
Tonga,Mexico,4.632
Tonga,Netherlands,0.005
Tonga,NewCaledonia,2.783
Tonga,NewZealand,13745.774
Tonga,Oman,14.088
Tonga,PapuaNewGuinea,4.134
Tonga,Philippines,61.77
Tonga,Samoa,711.038
Tonga,Senegal,7.195
Tonga,Singapore,11.566
Tonga,Somalia,2.694
Tonga,Thailand,783.498
Tonga,Tokelau,0.329
Tonga,Turkey,130.224
Tonga,UnitedArabEmirates,79.151
Tonga,UnitedStates,9581.206
Tonga,Uruguay,71.301
Tonga,Vanuatu,3.431
TrinidadandTobago,Afghanistan,178.04
TrinidadandTobago,AntiguaandBarbuda,14.163
TrinidadandTobago,Argentina,2733.606
TrinidadandTobago,Aruba,0.007
TrinidadandTobago,Australia,11512.511
TrinidadandTobago,Bahamas,1.176
TrinidadandTobago,Barbados,15624.406
TrinidadandTobago,Belgium,4648.528
TrinidadandTobago,Belize,22161.199
TrinidadandTobago,Brazil,26483.57
TrinidadandTobago,Bulgaria,259.74
TrinidadandTobago,Canada,40798.524
TrinidadandTobago,Chile,5024.707
TrinidadandTobago,China,17167.1
TrinidadandTobago,ChinaHongKongSAR,1142.438
TrinidadandTobago,ChinaTaiwanProvince,4970.846
TrinidadandTobago,Colombia,14269.995
TrinidadandTobago,CostaRica,17142.256
TrinidadandTobago,Cuba,730.714
TrinidadandTobago,Cyprus,33.639
TrinidadandTobago,CzechRepublic,4.761
TrinidadandTobago,Denmark,3023.933
TrinidadandTobago,Dominica,132.411
TrinidadandTobago,DominicanRepublic,7230.659
TrinidadandTobago,Ecuador,2452.433
TrinidadandTobago,Egypt,167.381
TrinidadandTobago,ElSalvador,215.39
TrinidadandTobago,France,4575.794
TrinidadandTobago,Gabon,42.781
TrinidadandTobago,Georgia,25.245
TrinidadandTobago,Germany,9802.406
TrinidadandTobago,Ghana,5.021
TrinidadandTobago,Greece,479.859
TrinidadandTobago,Grenada,126.355
TrinidadandTobago,Guatemala,11320.959
TrinidadandTobago,Guyana,18763.142
TrinidadandTobago,Haiti,492.46
TrinidadandTobago,Honduras,2354.46
TrinidadandTobago,Hungary,122.261
TrinidadandTobago,India,8250.209
TrinidadandTobago,Indonesia,2324.59
TrinidadandTobago,IranIslamicRepublic,902.406
TrinidadandTobago,Ireland,17706.752
TrinidadandTobago,Italy,3474.762
TrinidadandTobago,Jamaica,6775.523
TrinidadandTobago,Japan,10.165
TrinidadandTobago,Kenya,0.002
TrinidadandTobago,KoreaRepublicof,1423.064
TrinidadandTobago,Lebanon,14.244
TrinidadandTobago,Malaysia,9187.339
TrinidadandTobago,Malta,20.018
TrinidadandTobago,Mexico,16621.843
TrinidadandTobago,Morocco,913.086
TrinidadandTobago,Netherlands,21838.257
TrinidadandTobago,NewZealand,35886.973
TrinidadandTobago,Nicaragua,293.945
TrinidadandTobago,Norway,1482.614
TrinidadandTobago,Pakistan,207.579
TrinidadandTobago,Panama,27121.989
TrinidadandTobago,Paraguay,701.392
TrinidadandTobago,Peru,3962.35
TrinidadandTobago,Philippines,518.753
TrinidadandTobago,Poland,700.242
TrinidadandTobago,Portugal,123.428
TrinidadandTobago,Romania,12.334
TrinidadandTobago,SaintKittsandNevis,5.458
TrinidadandTobago,SaintLucia,31.033
TrinidadandTobago,SaintVincentandGrenadines,4881.794
TrinidadandTobago,SaudiArabia,39.619
TrinidadandTobago,Senegal,0.858
TrinidadandTobago,Singapore,535.543
TrinidadandTobago,Slovakia,0.033
TrinidadandTobago,SouthAfrica,437.366
TrinidadandTobago,Spain,1741.915
TrinidadandTobago,SriLanka,1698.724
TrinidadandTobago,Suriname,381.143
TrinidadandTobago,Sweden,4050.172
TrinidadandTobago,Switzerland,95.154
TrinidadandTobago,SyrianArabRepublic,2.261
TrinidadandTobago,Thailand,7012.312
TrinidadandTobago,Turkey,3086.375
TrinidadandTobago,Ukraine,61.42
TrinidadandTobago,UnitedArabEmirates,35.833
TrinidadandTobago,UnitedKingdom,12698.408
TrinidadandTobago,UnitedStates,344407.11
TrinidadandTobago,Uruguay,8251.021
Tunisia,Algeria,29639.256
Tunisia,Argentina,44437.65
Tunisia,Australia,4994.89
Tunisia,Austria,3320.473
Tunisia,Bahrain,118.774
Tunisia,Bangladesh,28.782
Tunisia,Belgium,20107.501
Tunisia,Benin,2.869
Tunisia,Brazil,187921.66
Tunisia,Bulgaria,18091.353
Tunisia,BurkinaFaso,40.202
Tunisia,Cameroon,716.488
Tunisia,Canada,65145.804
Tunisia,Chile,722.722
Tunisia,China,25557.293
Tunisia,ChinaHongKongSAR,2321.747
Tunisia,Colombia,1040.046
Tunisia,Comoros,3.76
Tunisia,CostaRica,29.238
Tunisia,CotedIvoire,6545.639
Tunisia,Croatia,4114.464
Tunisia,Cuba,1014.891
Tunisia,Cyprus,28.595
Tunisia,CzechRepublic,218.095
Tunisia,Denmark,964.424
Tunisia,DominicanRepublic,0.253
Tunisia,Ecuador,8838.254
Tunisia,Egypt,17969.859
Tunisia,EquatorialGuinea,13.395
Tunisia,Ethiopia,0.228
Tunisia,France,114425.22
Tunisia,Georgia,1783.31
Tunisia,Germany,18159.303
Tunisia,Ghana,9835.722
Tunisia,Greece,4415.617
Tunisia,Guatemala,55974.501
Tunisia,Guinea,887.561
Tunisia,Honduras,5.018
Tunisia,Hungary,181.997
Tunisia,Iceland,0.935
Tunisia,India,35698.42
Tunisia,Indonesia,1144.741
Tunisia,IranIslamicRepublic,1166.104
Tunisia,Ireland,8580.15
Tunisia,Italy,244758.69
Tunisia,Jordan,271.286
Tunisia,Kenya,723.037
Tunisia,KoreaRepublicof,151.225
Tunisia,Kuwait,178.579
Tunisia,Latvia,126.271
Tunisia,Lebanon,1630.677
Tunisia,Libya,2931.996
Tunisia,Lithuania,42.416
Tunisia,Luxembourg,0.097
Tunisia,Madagascar,148.516
Tunisia,Malaysia,168.267
Tunisia,Mali,326.956
Tunisia,Malta,573.68
Tunisia,Mauritania,734.36
Tunisia,Mexico,819.464
Tunisia,Montenegro,0.265
Tunisia,Morocco,19636.8
Tunisia,Namibia,1.511
Tunisia,Netherlands,24870.475
Tunisia,NewCaledonia,0.73
Tunisia,NewZealand,3995.632
Tunisia,Niger,234.919
Tunisia,Nigeria,7.618
Tunisia,Norway,983.629
Tunisia,Oman,2266.953
Tunisia,Pakistan,893.449
Tunisia,Paraguay,4186.634
Tunisia,Peru,81
Tunisia,Philippines,12.388
Tunisia,Poland,2709.316
Tunisia,Portugal,697.789
Tunisia,Qatar,39.939
Tunisia,Romania,81394.834
Tunisia,RussianFederation,58601.624
Tunisia,Rwanda,17.365
Tunisia,SaudiArabia,1304.406
Tunisia,Senegal,1704.861
Tunisia,Serbia,54.263
Tunisia,Singapore,32.948
Tunisia,Slovakia,1.043
Tunisia,SouthAfrica,192.196
Tunisia,Spain,57265.5
Tunisia,SriLanka,571.707
Tunisia,Sudan,28.842
Tunisia,Sweden,1792.936
Tunisia,Switzerland,8432.544
Tunisia,SyrianArabRepublic,174.686
Tunisia,Thailand,14155.774
Tunisia,Turkey,32783.796
Tunisia,Ukraine,176972.15
Tunisia,UnitedArabEmirates,4122.532
Tunisia,UnitedKingdom,29311.626
Tunisia,UnitedStates,45081.049
Tunisia,Uruguay,7278.427
Tunisia,Yemen,202.468
Turkey,Afghanistan,204.189
Turkey,Albania,614.822
Turkey,Algeria,2274.009
